month,origin_state,destination_state,weighted_transition_count
2020-10,occ22_15,occ22_08,14583.543300000001
2020-10,occ22_15,occ22_09,490.914
2020-10,occ22_15,occ22_10,8566.9843
2020-10,occ22_15,occ22_11,9718.3301
2020-10,occ22_15,occ22_13,15847.429500000002
2020-10,occ22_15,occ22_14,7417.1199
2020-10,occ22_15,occ22_15,2007210.5164
2020-10,occ22_15,occ22_16,20695.680500000002
2020-10,occ22_15,occ22_17,39389.8703
2020-10,occ22_15,occ22_19,1511.221
2020-10,occ22_15,occ22_21,6998.2598
2020-10,occ22_15,unemployed,32361.7905
2020-10,occ22_16,nilf,312126.6522
2020-10,occ22_16,occ22_01,99087.7005
2020-10,occ22_16,occ22_02,11499.7274
2020-10,occ22_16,occ22_03,23703.309999999998
2020-10,occ22_16,occ22_05,4450.8994
2020-10,occ22_16,occ22_06,3148.186
2020-10,occ22_16,occ22_07,3853.9781000000003
2020-10,occ22_16,occ22_08,20766.5138
2020-10,occ22_16,occ22_09,35206.5535
2020-10,occ22_16,occ22_10,24916.3187
2020-10,occ22_16,occ22_11,11631.0498
2020-10,occ22_16,occ22_13,31194.4359
2020-10,occ22_16,occ22_14,24753.2897
2020-10,occ22_16,occ22_15,8755.1106
2020-10,occ22_16,occ22_16,9028070.5855
2020-10,occ22_16,occ22_17,106701.1626
2020-10,occ22_16,occ22_19,17541.908499999998
2020-10,occ22_16,occ22_20,14370.5091
2020-10,occ22_16,occ22_21,35474.5973
2020-10,occ22_16,occ22_22,64632.3092
2020-10,occ22_16,unemployed,101868.1939
2020-10,occ22_17,nilf,380270.9074
2020-10,occ22_17,occ22_01,72686.6578
2020-10,occ22_17,occ22_02,71246.7058
2020-10,occ22_17,occ22_03,10521.6639
2020-10,occ22_17,occ22_04,7483.3742
2020-10,occ22_17,occ22_05,6772.0076
2020-10,occ22_17,occ22_06,8692.6624
2020-10,occ22_17,occ22_07,14297.139200000001
2020-10,occ22_17,occ22_08,29169.889600000002
2020-10,occ22_17,occ22_09,17320.9342
2020-10,occ22_17,occ22_10,37058.0579
2020-10,occ22_17,occ22_11,39052.4542
2020-10,occ22_17,occ22_12,4547.7412
2020-10,occ22_17,occ22_13,16802.1457
2020-10,occ22_17,occ22_14,3103.834
2020-10,occ22_17,occ22_15,14186.4563
2020-10,occ22_17,occ22_16,73221.3493
2020-10,occ22_17,occ22_17,10106756.2008
2020-10,occ22_17,occ22_18,1346.826
2020-10,occ22_17,occ22_19,9740.2962
2020-10,occ22_17,occ22_20,8900.146499999999
2020-10,occ22_17,occ22_21,22516.4589
2020-10,occ22_17,occ22_22,71512.5436
2020-10,occ22_17,unemployed,107955.0917
2020-10,occ22_18,nilf,93407.0988
2020-10,occ22_18,occ22_01,11474.5713
2020-10,occ22_18,occ22_07,1066.8212
2020-10,occ22_18,occ22_11,5202.8355
2020-10,occ22_18,occ22_12,545.6251
2020-10,occ22_18,occ22_17,4483.6502
2020-10,occ22_18,occ22_18,608593.3419
2020-10,occ22_18,occ22_20,5354.8083
2020-10,occ22_18,occ22_21,1189.1819
2020-10,occ22_18,occ22_22,6778.4711
2020-10,occ22_18,unemployed,40391.0586
2020-10,occ22_19,nilf,202148.8902
2020-10,occ22_19,occ22_01,47040.9067
2020-10,occ22_19,occ22_02,7983.5086
2020-10,occ22_19,occ22_03,6681.1312
2020-10,occ22_19,occ22_04,4072.0370000000003
2020-10,occ22_19,occ22_09,1933.4146
2020-10,occ22_19,occ22_12,7353.198
2020-10,occ22_19,occ22_14,20125.9409
2020-10,occ22_19,occ22_15,3477.6567
2020-10,occ22_19,occ22_16,8621.5654
2020-10,occ22_19,occ22_17,17272.102600000002
2020-10,occ22_19,occ22_18,8245.059799999999
2020-10,occ22_19,occ22_19,4914832.668
2020-10,occ22_19,occ22_20,24234.232
2020-10,occ22_19,occ22_21,37654.967000000004
2020-10,occ22_19,occ22_22,61918.063
2020-10,occ22_19,unemployed,121047.8276
2020-10,occ22_20,nilf,61043.445
2020-10,occ22_20,occ22_01,23405.0588
2020-10,occ22_20,occ22_02,8688.8612
2020-10,occ22_20,occ22_03,6423.323899999999
2020-10,occ22_20,occ22_04,21473.3985
2020-10,occ22_20,occ22_05,908.4001
2020-10,occ22_20,occ22_06,3117.2859
2020-10,occ22_20,occ22_08,985.6594
2020-10,occ22_20,occ22_09,3484.9426
2020-10,occ22_20,occ22_12,2867.2763
2020-10,occ22_20,occ22_13,4106.9857
2020-10,occ22_20,occ22_14,27991.2331
2020-10,occ22_20,occ22_16,13907.5706
2020-10,occ22_20,occ22_17,5189.7407
2020-10,occ22_20,occ22_18,8600.1968
2020-10,occ22_20,occ22_19,29561.555
2020-10,occ22_20,occ22_20,2880851.8978
2020-10,occ22_20,occ22_21,30700.5372
2020-10,occ22_20,occ22_22,13863.0136
2020-10,occ22_20,unemployed,29842.0585
2020-10,occ22_21,nilf,107796.8055
2020-10,occ22_21,occ22_01,20031.508
2020-10,occ22_21,occ22_02,5194.9789
2020-10,occ22_21,occ22_03,20538.2827
2020-10,occ22_21,occ22_04,12923.2973
2020-10,occ22_21,occ22_05,620.123
2020-10,occ22_21,occ22_06,3306.823
2020-10,occ22_21,occ22_11,7901.721299999999
2020-10,occ22_21,occ22_13,23445.4901
2020-10,occ22_21,occ22_14,17171.6665
2020-10,occ22_21,occ22_15,3996.3446
2020-10,occ22_21,occ22_16,62748.4615
2020-10,occ22_21,occ22_17,37695.7612
2020-10,occ22_21,occ22_18,6004.1359999999995
2020-10,occ22_21,occ22_19,41792.289600000004
2020-10,occ22_21,occ22_20,4567.8582
2020-10,occ22_21,occ22_21,4904788.6933
2020-10,occ22_21,occ22_22,79989.9441
2020-10,occ22_21,unemployed,89828.9049
2020-10,occ22_22,nilf,287076.2926
2020-10,occ22_22,occ22_01,12674.307
2020-10,occ22_22,occ22_02,5214.1674
2020-10,occ22_22,occ22_03,9193.7466
2020-10,occ22_22,occ22_04,8439.0457
2020-10,occ22_22,occ22_05,2803.0219
2020-10,occ22_22,occ22_08,8650.772799999999
2020-10,occ22_22,occ22_09,540.2987
2020-10,occ22_22,occ22_10,7340.7178
2020-10,occ22_22,occ22_11,4953.9688
2020-10,occ22_22,occ22_12,3734.1876
2020-10,occ22_22,occ22_13,36946.0064
2020-10,occ22_22,occ22_14,29772.573200000003
2020-10,occ22_22,occ22_15,12734.038999999999
2020-10,occ22_22,occ22_16,62877.7862
2020-10,occ22_22,occ22_17,91136.2495
2020-10,occ22_22,occ22_18,8260.4033
2020-10,occ22_22,occ22_19,57217.097200000004
2020-10,occ22_22,occ22_20,13374.652900000001
2020-10,occ22_22,occ22_21,54057.6254
2020-10,occ22_22,occ22_22,6630990.7292
2020-10,occ22_22,unemployed,123814.9722
2020-10,unemployed,nilf,1447187.9029
2020-10,unemployed,occ22_01,108309.66040000001
2020-10,unemployed,occ22_02,62307.5781
2020-10,unemployed,occ22_03,10427.068800000001
2020-10,unemployed,occ22_04,7531.708
2020-10,unemployed,occ22_05,890.3054
2020-10,unemployed,occ22_06,14781.2149
2020-10,unemployed,occ22_07,5310.742
2020-10,unemployed,occ22_08,75946.4136
2020-10,unemployed,occ22_09,47237.7773
2020-10,unemployed,occ22_10,29946.551
2020-10,unemployed,occ22_11,97270.5258
2020-10,unemployed,occ22_12,20911.1843
2020-10,unemployed,occ22_13,207049.533
2020-10,unemployed,occ22_14,53479.8199
2020-10,unemployed,occ22_15,51952.3213
2020-10,unemployed,occ22_16,195575.2049
2020-10,unemployed,occ22_17,188291.5438
2020-10,unemployed,occ22_18,15721.4509
2020-10,unemployed,occ22_19,133432.3487
2020-10,unemployed,occ22_20,28504.4265
2020-10,unemployed,occ22_21,84547.4062
2020-10,unemployed,occ22_22,201974.5958
2020-10,unemployed,unemployed,3990628.6358
2020-11,nilf,nilf,65128445.8029
2020-11,nilf,occ22_01,204063.8043
2020-11,nilf,occ22_02,106174.0269
2020-11,nilf,occ22_03,44073.2858
2020-11,nilf,occ22_04,17293.0073
2020-11,nilf,occ22_05,14442.5513
2020-11,nilf,occ22_06,29838.7212
2020-11,nilf,occ22_07,20223.9316
2020-11,nilf,occ22_08,135371.75770000002
2020-11,nilf,occ22_09,66974.4577
2020-11,nilf,occ22_10,102284.6926
2020-11,nilf,occ22_11,130979.1345
2020-11,nilf,occ22_12,53375.2552
2020-11,nilf,occ22_13,220617.018
2020-11,nilf,occ22_14,152679.3304
2020-11,nilf,occ22_15,119547.9194
2020-11,nilf,occ22_16,341520.0342
2020-11,nilf,occ22_17,241789.7101
2020-11,nilf,occ22_18,47998.7425
2020-11,nilf,occ22_19,117767.3065
2020-11,nilf,occ22_20,66194.8715
2020-11,nilf,occ22_21,134895.4315
2020-11,nilf,occ22_22,255033.9102
2020-11,nilf,unemployed,1426469.2778
2020-11,occ22_01,nilf,345244.6062
2020-11,occ22_01,occ22_01,12014844.1867
2020-11,occ22_01,occ22_02,96543.3747
2020-11,occ22_01,occ22_03,31034.7045
2020-11,occ22_01,occ22_04,16568.6649
2020-11,occ22_01,occ22_06,14769.8341
2020-11,occ22_01,occ22_07,5239.4515
2020-11,occ22_01,occ22_08,25442.593
2020-11,occ22_01,occ22_09,17472.9755
2020-11,occ22_01,occ22_10,19538.5246
2020-11,occ22_01,occ22_11,12194.3261
2020-11,occ22_01,occ22_13,29999.5504
2020-11,occ22_01,occ22_14,22760.5695
2020-11,occ22_01,occ22_15,9223.2204
2020-11,occ22_01,occ22_16,118398.5089
2020-11,occ22_01,occ22_17,64288.3362
2020-11,occ22_01,occ22_18,13456.7391
2020-11,occ22_01,occ22_19,41263.4057
2020-11,occ22_01,occ22_20,15343.2217
2020-11,occ22_01,occ22_21,34116.4004
2020-11,occ22_01,occ22_22,33933.5011
2020-11,occ22_01,unemployed,82596.8608
2020-11,occ22_02,nilf,86273.4687
2020-11,occ22_02,occ22_01,117256.1256
2020-11,occ22_02,occ22_02,5407200.4458
2020-11,occ22_02,occ22_03,40360.3362
2020-11,occ22_02,occ22_04,6535.4929
2020-11,occ22_02,occ22_06,19777.6651
2020-11,occ22_02,occ22_07,4293.4673999999995
2020-11,occ22_02,occ22_08,6427.1123
2020-11,occ22_02,occ22_09,10095.7469
2020-11,occ22_02,occ22_10,27641.415399999998
2020-11,occ22_02,occ22_11,4741.1059
2020-11,occ22_02,occ22_12,7092.7198
2020-11,occ22_02,occ22_14,5203.7753
2020-11,occ22_02,occ22_15,4969.9881
2020-11,occ22_02,occ22_16,27196.0419
2020-11,occ22_02,occ22_17,67912.4134
2020-11,occ22_02,occ22_19,14039.9398
2020-11,occ22_02,occ22_20,16007.246
2020-11,occ22_02,occ22_21,9816.5872
2020-11,occ22_02,occ22_22,17656.737999999998
2020-11,occ22_02,unemployed,31979.1239
2020-11,occ22_03,nilf,35164.9212
2020-11,occ22_03,occ22_01,28503.0033
2020-11,occ22_03,occ22_02,17587.8436
2020-11,occ22_03,occ22_03,3441354.0584
2020-11,occ22_03,occ22_04,11590.147200000001
2020-11,occ22_03,occ22_05,8639.077800000001
2020-11,occ22_03,occ22_06,2440.4105
2020-11,occ22_03,occ22_08,1911.5753
2020-11,occ22_03,occ22_09,391.3915
2020-11,occ22_03,occ22_10,12562.016599999999
2020-11,occ22_03,occ22_11,4162.4813
2020-11,occ22_03,occ22_12,2891.6361
2020-11,occ22_03,occ22_14,6362.9675
2020-11,occ22_03,occ22_16,12539.6851
2020-11,occ22_03,occ22_17,17585.552499999998
2020-11,occ22_03,occ22_19,4421.545
2020-11,occ22_03,occ22_20,6195.3205
2020-11,occ22_03,occ22_21,10701.6578
2020-11,occ22_03,unemployed,16756.1966
2020-11,occ22_04,nilf,35283.4317
2020-11,occ22_04,occ22_01,8328.251499999998
2020-11,occ22_04,occ22_02,13594.1573
2020-11,occ22_04,occ22_03,4057.1709
2020-11,occ22_04,occ22_04,2107525.5545
2020-11,occ22_04,occ22_05,7738.7539
2020-11,occ22_04,occ22_06,4585.9209
2020-11,occ22_04,occ22_08,1401.0117
2020-11,occ22_04,occ22_09,3092.3093
2020-11,occ22_04,occ22_10,9255.0344
2020-11,occ22_04,occ22_14,378.2231
2020-11,occ22_04,occ22_16,5286.1637
2020-11,occ22_04,occ22_17,8176.6095000000005
2020-11,occ22_04,occ22_19,2622.3897
2020-11,occ22_04,occ22_20,6460.239299999999
2020-11,occ22_04,occ22_21,12458.0001
2020-11,occ22_04,occ22_22,13556.6501
2020-11,occ22_04,unemployed,5117.1924
2020-11,occ22_05,nilf,33200.6273
2020-11,occ22_05,occ22_01,1035.8477
2020-11,occ22_05,occ22_02,2883.196
2020-11,occ22_05,occ22_05,957149.1281
2020-11,occ22_05,occ22_08,5173.8878
2020-11,occ22_05,occ22_10,9322.4381
2020-11,occ22_05,occ22_12,3472.7664
2020-11,occ22_05,occ22_14,1047.1087
2020-11,occ22_05,unemployed,6540.9442
2020-11,occ22_06,nilf,52754.2158
2020-11,occ22_06,occ22_01,11410.1826
2020-11,occ22_06,occ22_05,6542.447
2020-11,occ22_06,occ22_06,1656659.7784
2020-11,occ22_06,occ22_08,991.0746
2020-11,occ22_06,occ22_10,6758.9525
2020-11,occ22_06,occ22_11,14518.8691
2020-11,occ22_06,occ22_12,3808.3281
2020-11,occ22_06,occ22_15,4579.1858
2020-11,occ22_06,occ22_16,3612.9916
2020-11,occ22_06,occ22_17,17363.5536
2020-11,occ22_06,unemployed,6005.0067
2020-11,occ22_07,nilf,29905.4849
2020-11,occ22_07,occ22_01,8675.4794
2020-11,occ22_07,occ22_02,6196.7973
2020-11,occ22_07,occ22_07,1223250.0072
2020-11,occ22_07,occ22_08,790.4523
2020-11,occ22_07,occ22_11,1234.6296
2020-11,occ22_07,occ22_13,3473.1311
2020-11,occ22_07,occ22_17,7194.5727
2020-11,occ22_07,occ22_21,4305.6926
2020-11,occ22_08,nilf,161842.8832
2020-11,occ22_08,occ22_01,33055.3858
2020-11,occ22_08,occ22_02,15587.8206
2020-11,occ22_08,occ22_04,8258.289700000001
2020-11,occ22_08,occ22_05,10023.3926
2020-11,occ22_08,occ22_07,5261.4751
2020-11,occ22_08,occ22_08,6091136.6106
2020-11,occ22_08,occ22_09,17818.4805
2020-11,occ22_08,occ22_10,22310.3566
2020-11,occ22_08,occ22_11,3377.495
2020-11,occ22_08,occ22_13,5458.4818
2020-11,occ22_08,occ22_15,10009.9248
2020-11,occ22_08,occ22_16,13099.989300000001
2020-11,occ22_08,occ22_17,13430.1947
2020-11,occ22_08,occ22_18,788.822
2020-11,occ22_08,occ22_19,3588.056
2020-11,occ22_08,occ22_20,2281.0279
2020-11,occ22_08,occ22_21,9859.0771
2020-11,occ22_08,occ22_22,11388.9037
2020-11,occ22_08,unemployed,79500.2962
2020-11,occ22_09,nilf,100154.2217
2020-11,occ22_09,occ22_01,12064.4176
2020-11,occ22_09,occ22_02,3588.7329
2020-11,occ22_09,occ22_03,7531.8246
2020-11,occ22_09,occ22_04,1192.1886
2020-11,occ22_09,occ22_05,5151.3557
2020-11,occ22_09,occ22_06,7221.4331
2020-11,occ22_09,occ22_08,8734.8659
2020-11,occ22_09,occ22_09,1808177.8838
2020-11,occ22_09,occ22_10,9678.9718
2020-11,occ22_09,occ22_12,517.389
2020-11,occ22_09,occ22_13,6560.2074
2020-11,occ22_09,occ22_14,808.7372
2020-11,occ22_09,occ22_15,2883.8836
2020-11,occ22_09,occ22_16,20067.946300000003
2020-11,occ22_09,occ22_17,9266.9481
2020-11,occ22_09,occ22_20,5185.0048
2020-11,occ22_09,occ22_21,3798.2075
2020-11,occ22_09,occ22_22,8415.3845
2020-11,occ22_09,unemployed,37155.2793
2020-11,occ22_10,nilf,124542.6475
2020-11,occ22_10,occ22_01,17127.038200000003
2020-11,occ22_10,occ22_02,26302.5925
2020-11,occ22_10,occ22_03,8960.4512
2020-11,occ22_10,occ22_05,4521.5919
2020-11,occ22_10,occ22_06,18517.1466
2020-11,occ22_10,occ22_07,1518.8337
2020-11,occ22_10,occ22_08,10966.9352
2020-11,occ22_10,occ22_09,875.0721
2020-11,occ22_10,occ22_10,6244011.8561
2020-11,occ22_10,occ22_11,20628.5774
2020-11,occ22_10,occ22_12,4469.7249
2020-11,occ22_10,occ22_13,1077.0732
2020-11,occ22_10,occ22_14,4310.9061
2020-11,occ22_10,occ22_15,9189.5261
2020-11,occ22_10,occ22_16,15880.673499999999
2020-11,occ22_10,occ22_17,32775.3244
2020-11,occ22_10,occ22_20,3247.4454
2020-11,occ22_10,occ22_21,2576.8385
2020-11,occ22_10,occ22_22,6260.0899
2020-11,occ22_10,unemployed,39517.4397
2020-11,occ22_11,nilf,178559.5535
2020-11,occ22_11,occ22_01,19369.1215
2020-11,occ22_11,occ22_02,9787.2261
2020-11,occ22_11,occ22_04,751.342
2020-11,occ22_11,occ22_06,479.9061
2020-11,occ22_11,occ22_08,375.824
2020-11,occ22_11,occ22_09,1786.6708
2020-11,occ22_11,occ22_10,44074.8381
2020-11,occ22_11,occ22_11,3090036.4675
2020-11,occ22_11,occ22_13,606.7415
2020-11,occ22_11,occ22_14,3862.4653
2020-11,occ22_11,occ22_15,6434.2119
2020-11,occ22_11,occ22_16,16784.534
2020-11,occ22_11,occ22_17,55737.6012
2020-11,occ22_11,occ22_19,378.8737
2020-11,occ22_11,occ22_20,1455.8856
2020-11,occ22_11,occ22_21,3217.6614
2020-11,occ22_11,occ22_22,20932.6523
2020-11,occ22_11,unemployed,69732.4528
2020-11,occ22_12,nilf,61626.1494
2020-11,occ22_12,occ22_01,4083.1502
2020-11,occ22_12,occ22_02,6145.8738
2020-11,occ22_12,occ22_06,6681.997
2020-11,occ22_12,occ22_08,1484.6708
2020-11,occ22_12,occ22_10,7551.8206
2020-11,occ22_12,occ22_12,1824992.0065
2020-11,occ22_12,occ22_13,1231.0332
2020-11,occ22_12,occ22_16,27669.144500000002
2020-11,occ22_12,occ22_17,16876.9416
2020-11,occ22_12,occ22_19,5777.3975
2020-11,occ22_12,occ22_21,3455.1784
2020-11,occ22_12,occ22_22,15705.9653
2020-11,occ22_12,unemployed,20698.627999999997
2020-11,occ22_13,nilf,266002.9366
2020-11,occ22_13,occ22_01,13854.5298
2020-11,occ22_13,occ22_02,4863.6521
2020-11,occ22_13,occ22_04,2243.6543
2020-11,occ22_13,occ22_07,773.577
2020-11,occ22_13,occ22_09,8708.258300000001
2020-11,occ22_13,occ22_10,4921.4425
2020-11,occ22_13,occ22_11,3933.8468
2020-11,occ22_13,occ22_12,8174.1103
2020-11,occ22_13,occ22_13,3955920.7657
2020-11,occ22_13,occ22_14,16525.2566
2020-11,occ22_13,occ22_15,696.3574
2020-11,occ22_13,occ22_16,53090.1037
2020-11,occ22_13,occ22_17,20753.253399999998
2020-11,occ22_13,occ22_18,5571.3716
2020-11,occ22_13,occ22_19,10309.6999
2020-11,occ22_13,occ22_21,26459.4825
2020-11,occ22_13,occ22_22,71733.59999999999
2020-11,occ22_13,unemployed,207505.5651
2020-11,occ22_14,nilf,211803.9869
2020-11,occ22_14,occ22_01,16692.8052
2020-11,occ22_14,occ22_02,3649.587
2020-11,occ22_14,occ22_07,4696.3088
2020-11,occ22_14,occ22_08,3125.3041
2020-11,occ22_14,occ22_09,1310.3395
2020-11,occ22_14,occ22_10,3703.4903
2020-11,occ22_14,occ22_11,5937.7075
2020-11,occ22_14,occ22_13,8889.2545
2020-11,occ22_14,occ22_14,3118168.9469
2020-11,occ22_14,occ22_15,4778.649
2020-11,occ22_14,occ22_16,15781.0959
2020-11,occ22_14,occ22_17,23498.095999999998
2020-11,occ22_14,occ22_19,13730.0936
2020-11,occ22_14,occ22_20,22557.2175
2020-11,occ22_14,occ22_21,19086.7014
2020-11,occ22_14,occ22_22,58963.2222
2020-11,occ22_14,unemployed,127579.6092
2020-11,occ22_15,nilf,116556.27810000001
2020-11,occ22_15,occ22_01,14684.943299999999
2020-11,occ22_15,occ22_02,4125.835300000001
2020-11,occ22_15,occ22_05,5837.6883
2020-11,occ22_15,occ22_08,13668.442
2020-11,occ22_15,occ22_11,8047.3747
2020-11,occ22_15,occ22_12,3561.7817
2020-11,occ22_15,occ22_14,8656.908599999999
2020-11,occ22_15,occ22_15,1940538.6048
2020-11,occ22_15,occ22_16,29706.847
2020-11,occ22_15,occ22_17,15463.4565
2020-11,occ22_15,occ22_21,4522.1574
2020-11,occ22_15,occ22_22,12901.1616
2020-11,occ22_15,unemployed,86830.8306
2020-11,occ22_16,nilf,364058.7272
2020-11,occ22_16,occ22_01,102930.89259999999
2020-11,occ22_16,occ22_02,39813.2299
2020-11,occ22_16,occ22_03,29000.942000000003
2020-11,occ22_16,occ22_04,10185.3243
2020-11,occ22_16,occ22_05,7888.1887
2020-11,occ22_16,occ22_07,4486.4444
2020-11,occ22_16,occ22_08,9902.2557
2020-11,occ22_16,occ22_09,5250.681500000001
2020-11,occ22_16,occ22_10,15931.080699999999
2020-11,occ22_16,occ22_11,20172.8019
2020-11,occ22_16,occ22_13,27197.7677
2020-11,occ22_16,occ22_14,21547.9628
2020-11,occ22_16,occ22_15,13560.229800000001
2020-11,occ22_16,occ22_16,8926459.661
2020-11,occ22_16,occ22_17,111238.27309999999
2020-11,occ22_16,occ22_18,2733.7193
2020-11,occ22_16,occ22_19,11994.1799
2020-11,occ22_16,occ22_20,8611.9602
2020-11,occ22_16,occ22_21,56005.7957
2020-11,occ22_16,occ22_22,59511.3713
2020-11,occ22_16,unemployed,105022.1508
2020-11,occ22_17,nilf,340129.3835
2020-11,occ22_17,occ22_01,87629.6744
2020-11,occ22_17,occ22_02,78740.4697
2020-11,occ22_17,occ22_03,19849.5949
2020-11,occ22_17,occ22_04,5710.6583
2020-11,occ22_17,occ22_05,5416.0535
2020-11,occ22_17,occ22_06,7941.9825
2020-11,occ22_17,occ22_07,1018.7439
2020-11,occ22_17,occ22_08,19340.6211
2020-11,occ22_17,occ22_09,21213.2613
2020-11,occ22_17,occ22_10,51380.3204
2020-11,occ22_17,occ22_11,46291.308899999996
2020-11,occ22_17,occ22_12,10117.586500000001
2020-11,occ22_17,occ22_13,6701.8544
2020-11,occ22_17,occ22_14,8442.9009
2020-11,occ22_17,occ22_15,19848.4798
2020-11,occ22_17,occ22_16,77434.8682
2020-11,occ22_17,occ22_17,9803175.4277
2020-11,occ22_17,occ22_19,14564.2336
2020-11,occ22_17,occ22_20,23686.8578
2020-11,occ22_17,occ22_21,27378.980499999998
2020-11,occ22_17,occ22_22,58663.1089
2020-11,occ22_17,unemployed,112490.5513
2020-11,occ22_18,nilf,40665.6579
2020-11,occ22_18,occ22_01,10654.5677
2020-11,occ22_18,occ22_14,12674.7624
2020-11,occ22_18,occ22_15,1747.4497
2020-11,occ22_18,occ22_16,2458.0888
2020-11,occ22_18,occ22_17,6676.804700000001
2020-11,occ22_18,occ22_18,587363.7899
2020-11,occ22_18,occ22_19,379.8948
2020-11,occ22_18,occ22_20,7776.3911
2020-11,occ22_18,occ22_21,2278.2377
2020-11,occ22_18,occ22_22,19092.5048
2020-11,occ22_18,unemployed,39392.462
2020-11,occ22_19,nilf,200155.84219999998
2020-11,occ22_19,occ22_01,33820.12
2020-11,occ22_19,occ22_02,6730.7947
2020-11,occ22_19,occ22_05,7064.7251
2020-11,occ22_19,occ22_10,1407.1104
2020-11,occ22_19,occ22_13,15317.972600000001
2020-11,occ22_19,occ22_14,27995.8678
2020-11,occ22_19,occ22_15,4306.5459
2020-11,occ22_19,occ22_16,32220.4825
2020-11,occ22_19,occ22_17,11589.409099999999
2020-11,occ22_19,occ22_18,3643.1821
2020-11,occ22_19,occ22_19,4670258.2711
2020-11,occ22_19,occ22_20,33684.4224
2020-11,occ22_19,occ22_21,37758.9708
2020-11,occ22_19,occ22_22,21197.636599999998
2020-11,occ22_19,unemployed,196657.7507
2020-11,occ22_20,nilf,47992.4744
2020-11,occ22_20,occ22_01,25655.100000000002
2020-11,occ22_20,occ22_03,4547.1682
2020-11,occ22_20,occ22_04,7072.0025000000005
2020-11,occ22_20,occ22_05,746.4968
2020-11,occ22_20,occ22_08,3450.1629
2020-11,occ22_20,occ22_09,525.1484
2020-11,occ22_20,occ22_10,5047.9042
2020-11,occ22_20,occ22_14,19882.177
2020-11,occ22_20,occ22_16,14055.6568
2020-11,occ22_20,occ22_17,14425.1015
2020-11,occ22_20,occ22_18,3606.1221
2020-11,occ22_20,occ22_19,19576.1455
2020-11,occ22_20,occ22_20,2864611.3499
2020-11,occ22_20,occ22_21,25652.6588
2020-11,occ22_20,occ22_22,28750.0926
2020-11,occ22_20,unemployed,58153.4827
2020-11,occ22_21,nilf,122848.63620000001
2020-11,occ22_21,occ22_01,4918.2175
2020-11,occ22_21,occ22_02,13879.2506
2020-11,occ22_21,occ22_03,12012.2131
2020-11,occ22_21,occ22_04,1806.0584000000001
2020-11,occ22_21,occ22_05,4455.0471
2020-11,occ22_21,occ22_06,3516.1614
2020-11,occ22_21,occ22_09,8784.4537
2020-11,occ22_21,occ22_10,8261.8248
2020-11,occ22_21,occ22_11,7062.8769999999995
2020-11,occ22_21,occ22_12,5344.701300000001
2020-11,occ22_21,occ22_13,1671.4992
2020-11,occ22_21,occ22_14,20215.3669
2020-11,occ22_21,occ22_15,4875.3656
2020-11,occ22_21,occ22_16,40516.241799999996
2020-11,occ22_21,occ22_17,11830.0604
2020-11,occ22_21,occ22_18,2525.3116
2020-11,occ22_21,occ22_19,32594.3892
2020-11,occ22_21,occ22_20,3248.3648
2020-11,occ22_21,occ22_21,4894067.206
2020-11,occ22_21,occ22_22,73479.7927
2020-11,occ22_21,unemployed,52197.761
2020-11,occ22_22,nilf,288825.6719
2020-11,occ22_22,occ22_01,48738.2886
2020-11,occ22_22,occ22_02,15645.2241
2020-11,occ22_22,occ22_03,5769.767
2020-11,occ22_22,occ22_04,3293.7991
2020-11,occ22_22,occ22_05,14503.8814
2020-11,occ22_22,occ22_06,4268.3294
2020-11,occ22_22,occ22_07,3773.4465
2020-11,occ22_22,occ22_08,10693.852
2020-11,occ22_22,occ22_09,3195.4341
2020-11,occ22_22,occ22_11,4970.5715
2020-11,occ22_22,occ22_12,17801.5997
2020-11,occ22_22,occ22_13,19746.2097
2020-11,occ22_22,occ22_14,42239.8915
2020-11,occ22_22,occ22_15,14114.2008
2020-11,occ22_22,occ22_16,71457.75
2020-11,occ22_22,occ22_17,39599.9245
2020-11,occ22_22,occ22_18,13608.0252
2020-11,occ22_22,occ22_19,35060.9369
2020-11,occ22_22,occ22_20,13947.7515
2020-11,occ22_22,occ22_21,53654.640400000004
2020-11,occ22_22,occ22_22,6533679.144
2020-11,occ22_22,unemployed,154761.4223
2020-11,unemployed,nilf,1653010.1654
2020-11,unemployed,occ22_01,94828.5294
2020-11,unemployed,occ22_02,57026.3586
2020-11,unemployed,occ22_03,29262.801
2020-11,unemployed,occ22_04,8155.7734
2020-11,unemployed,occ22_05,29746.2553
2020-11,unemployed,occ22_06,19891.0523
2020-11,unemployed,occ22_07,14378.340800000002
2020-11,unemployed,occ22_08,49125.9827
2020-11,unemployed,occ22_09,48780.7586
