source_program,source_code,source_label,source_level,naics_reference,sector6_code,sector6_label,mapping_rule,is_in_scope
BTOS,11,,naics2,11,,,out_of_scope_six_sector,0
BTOS,21,,naics2,21,,,out_of_scope_six_sector,0
BTOS,22,,naics2,22,,,out_of_scope_six_sector,0
BTOS,23,,naics2,23,,,out_of_scope_six_sector,0
BTOS,31,,naics2,31,MFG,Manufacturing,naics2_manufacturing,1
BTOS,42,,naics2,42,,,out_of_scope_six_sector,0
BTOS,44,,naics2,44,RET,Retail trade,naics2_retail,1
BTOS,48,,naics2,48,,,out_of_scope_six_sector,0
BTOS,51,,naics2,51,INF,Information,naics2_information,1
BTOS,52,,naics2,52,FAS,Financial activities,naics2_finance_or_real_estate,1
BTOS,53,,naics2,53,FAS,Financial activities,naics2_finance_or_real_estate,1
BTOS,54,,naics2,54,PBS,Professional and business services,naics2_professional_management_admin,1
BTOS,55,,naics2,55,PBS,Professional and business services,naics2_professional_management_admin,1
BTOS,56,,naics2,56,PBS,Professional and business services,naics2_professional_management_admin,1
BTOS,61,,naics2,61,PBS,Professional and business services,naics2_educational_services_maps_to_PBS,1
BTOS,62,,naics2,62,HCS,Health care and social assistance,naics2_health_social_assistance,1
BTOS,71,,naics2,71,,,out_of_scope_six_sector,0
BTOS,72,,naics2,72,,,out_of_scope_six_sector,0
BTOS,81,,naics2,81,,,out_of_scope_six_sector,0
BTOS,XX,,naics2,XX,,,btos_suppressed_or_invalid_sector,0
BTOS,112,,naics3,112,,,out_of_scope_six_sector_from_naics3,0
BTOS,113,,naics3,113,,,out_of_scope_six_sector_from_naics3,0
BTOS,114,,naics3,114,,,out_of_scope_six_sector_from_naics3,0
BTOS,115,,naics3,115,,,out_of_scope_six_sector_from_naics3,0
BTOS,210,,naics3,210,,,out_of_scope_six_sector_from_naics3,0
BTOS,211,,naics3,211,,,out_of_scope_six_sector_from_naics3,0
BTOS,212,,naics3,212,,,out_of_scope_six_sector_from_naics3,0
BTOS,213,,naics3,213,,,out_of_scope_six_sector_from_naics3,0
BTOS,21X,,naics3,21X,,,out_of_scope_six_sector_from_naics3,0
BTOS,220,,naics3,220,,,out_of_scope_six_sector_from_naics3,0
BTOS,221,,naics3,221,,,out_of_scope_six_sector_from_naics3,0
BTOS,230,,naics3,230,,,out_of_scope_six_sector_from_naics3,0
BTOS,236,,naics3,236,,,out_of_scope_six_sector_from_naics3,0
BTOS,237,,naics3,237,,,out_of_scope_six_sector_from_naics3,0
BTOS,238,,naics3,238,,,out_of_scope_six_sector_from_naics3,0
BTOS,23X,,naics3,23X,,,out_of_scope_six_sector_from_naics3,0
BTOS,310,,naics3,310,MFG,Manufacturing,naics2_manufacturing_from_naics3,1
BTOS,311,,naics3,311,MFG,Manufacturing,naics2_manufacturing_from_naics3,1
BTOS,312,,naics3,312,MFG,Manufacturing,naics2_manufacturing_from_naics3,1
BTOS,313,,naics3,313,MFG,Manufacturing,naics2_manufacturing_from_naics3,1
BTOS,314,,naics3,314,MFG,Manufacturing,naics2_manufacturing_from_naics3,1
BTOS,315,,naics3,315,MFG,Manufacturing,naics2_manufacturing_from_naics3,1
BTOS,316,,naics3,316,MFG,Manufacturing,naics2_manufacturing_from_naics3,1
BTOS,31X,,naics3,31X,MFG,Manufacturing,naics2_manufacturing_from_naics3,1
BTOS,320,,naics3,320,MFG,Manufacturing,naics2_manufacturing_from_naics3,1
BTOS,321,,naics3,321,MFG,Manufacturing,naics2_manufacturing_from_naics3,1
BTOS,322,,naics3,322,MFG,Manufacturing,naics2_manufacturing_from_naics3,1
BTOS,323,,naics3,323,MFG,Manufacturing,naics2_manufacturing_from_naics3,1
BTOS,324,,naics3,324,MFG,Manufacturing,naics2_manufacturing_from_naics3,1
BTOS,325,,naics3,325,MFG,Manufacturing,naics2_manufacturing_from_naics3,1
BTOS,326,,naics3,326,MFG,Manufacturing,naics2_manufacturing_from_naics3,1
BTOS,327,,naics3,327,MFG,Manufacturing,naics2_manufacturing_from_naics3,1
BTOS,330,,naics3,330,MFG,Manufacturing,naics2_manufacturing_from_naics3,1
BTOS,331,,naics3,331,MFG,Manufacturing,naics2_manufacturing_from_naics3,1
BTOS,332,,naics3,332,MFG,Manufacturing,naics2_manufacturing_from_naics3,1
BTOS,333,,naics3,333,MFG,Manufacturing,naics2_manufacturing_from_naics3,1
BTOS,334,,naics3,334,MFG,Manufacturing,naics2_manufacturing_from_naics3,1
BTOS,335,,naics3,335,MFG,Manufacturing,naics2_manufacturing_from_naics3,1
BTOS,336,,naics3,336,MFG,Manufacturing,naics2_manufacturing_from_naics3,1
BTOS,337,,naics3,337,MFG,Manufacturing,naics2_manufacturing_from_naics3,1
BTOS,339,,naics3,339,MFG,Manufacturing,naics2_manufacturing_from_naics3,1
BTOS,420,,naics3,420,,,out_of_scope_six_sector_from_naics3,0
BTOS,423,,naics3,423,,,out_of_scope_six_sector_from_naics3,0
BTOS,424,,naics3,424,,,out_of_scope_six_sector_from_naics3,0
BTOS,425,,naics3,425,,,out_of_scope_six_sector_from_naics3,0
BTOS,42X,,naics3,42X,,,out_of_scope_six_sector_from_naics3,0
BTOS,440,,naics3,440,RET,Retail trade,naics2_retail_from_naics3,1
BTOS,441,,naics3,441,RET,Retail trade,naics2_retail_from_naics3,1
BTOS,442,,naics3,442,RET,Retail trade,naics2_retail_from_naics3,1
BTOS,443,,naics3,443,RET,Retail trade,naics2_retail_from_naics3,1
BTOS,444,,naics3,444,RET,Retail trade,naics2_retail_from_naics3,1
BTOS,445,,naics3,445,RET,Retail trade,naics2_retail_from_naics3,1
BTOS,446,,naics3,446,RET,Retail trade,naics2_retail_from_naics3,1
BTOS,447,,naics3,447,RET,Retail trade,naics2_retail_from_naics3,1
BTOS,448,,naics3,448,RET,Retail trade,naics2_retail_from_naics3,1
BTOS,44X,,naics3,44X,RET,Retail trade,naics2_retail_from_naics3,1
BTOS,450,,naics3,450,RET,Retail trade,naics2_retail_from_naics3,1
BTOS,451,,naics3,451,RET,Retail trade,naics2_retail_from_naics3,1
BTOS,452,,naics3,452,RET,Retail trade,naics2_retail_from_naics3,1
BTOS,453,,naics3,453,RET,Retail trade,naics2_retail_from_naics3,1
BTOS,454,,naics3,454,RET,Retail trade,naics2_retail_from_naics3,1
BTOS,480,,naics3,480,,,out_of_scope_six_sector_from_naics3,0
BTOS,481,,naics3,481,,,out_of_scope_six_sector_from_naics3,0
BTOS,483,,naics3,483,,,out_of_scope_six_sector_from_naics3,0
BTOS,484,,naics3,484,,,out_of_scope_six_sector_from_naics3,0
BTOS,485,,naics3,485,,,out_of_scope_six_sector_from_naics3,0
BTOS,486,,naics3,486,,,out_of_scope_six_sector_from_naics3,0
BTOS,487,,naics3,487,,,out_of_scope_six_sector_from_naics3,0
BTOS,488,,naics3,488,,,out_of_scope_six_sector_from_naics3,0
BTOS,48X,,naics3,48X,,,out_of_scope_six_sector_from_naics3,0
BTOS,492,,naics3,492,,,out_of_scope_six_sector_from_naics3,0
BTOS,493,,naics3,493,,,out_of_scope_six_sector_from_naics3,0
BTOS,510,,naics3,510,INF,Information,naics2_information_from_naics3,1
BTOS,511,,naics3,511,INF,Information,naics2_information_from_naics3,1
BTOS,512,,naics3,512,INF,Information,naics2_information_from_naics3,1
BTOS,515,,naics3,515,INF,Information,naics2_information_from_naics3,1
BTOS,517,,naics3,517,INF,Information,naics2_information_from_naics3,1
BTOS,518,,naics3,518,INF,Information,naics2_information_from_naics3,1
BTOS,519,,naics3,519,INF,Information,naics2_information_from_naics3,1
BTOS,51X,,naics3,51X,INF,Information,naics2_information_from_naics3,1
BTOS,520,,naics3,520,FAS,Financial activities,naics2_finance_or_real_estate_from_naics3,1
BTOS,522,,naics3,522,FAS,Financial activities,naics2_finance_or_real_estate_from_naics3,1
BTOS,523,,naics3,523,FAS,Financial activities,naics2_finance_or_real_estate_from_naics3,1
BTOS,524,,naics3,524,FAS,Financial activities,naics2_finance_or_real_estate_from_naics3,1
BTOS,52X,,naics3,52X,FAS,Financial activities,naics2_finance_or_real_estate_from_naics3,1
BTOS,530,,naics3,530,FAS,Financial activities,naics2_finance_or_real_estate_from_naics3,1
BTOS,531,,naics3,531,FAS,Financial activities,naics2_finance_or_real_estate_from_naics3,1
BTOS,532,,naics3,532,FAS,Financial activities,naics2_finance_or_real_estate_from_naics3,1
BTOS,533,,naics3,533,FAS,Financial activities,naics2_finance_or_real_estate_from_naics3,1
BTOS,53X,,naics3,53X,FAS,Financial activities,naics2_finance_or_real_estate_from_naics3,1
BTOS,540,,naics3,540,PBS,Professional and business services,naics2_professional_management_admin_from_naics3,1
BTOS,541,,naics3,541,PBS,Professional and business services,naics2_professional_management_admin_from_naics3,1
BTOS,550,,naics3,550,PBS,Professional and business services,naics2_professional_management_admin_from_naics3,1
BTOS,551,,naics3,551,PBS,Professional and business services,naics2_professional_management_admin_from_naics3,1
BTOS,560,,naics3,560,PBS,Professional and business services,naics2_professional_management_admin_from_naics3,1
BTOS,561,,naics3,561,PBS,Professional and business services,naics2_professional_management_admin_from_naics3,1
BTOS,562,,naics3,562,PBS,Professional and business services,naics2_professional_management_admin_from_naics3,1
BTOS,56X,,naics3,56X,PBS,Professional and business services,naics2_professional_management_admin_from_naics3,1
BTOS,610,,naics3,610,PBS,Professional and business services,naics2_educational_services_maps_to_PBS_from_naics3,1
BTOS,611,,naics3,611,PBS,Professional and business services,naics2_educational_services_maps_to_PBS_from_naics3,1
BTOS,620,,naics3,620,HCS,Health care and social assistance,naics2_health_social_assistance_from_naics3,1
BTOS,621,,naics3,621,HCS,Health care and social assistance,naics2_health_social_assistance_from_naics3,1
BTOS,622,,naics3,622,HCS,Health care and social assistance,naics2_health_social_assistance_from_naics3,1
BTOS,623,,naics3,623,HCS,Health care and social assistance,naics2_health_social_assistance_from_naics3,1
BTOS,624,,naics3,624,HCS,Health care and social assistance,naics2_health_social_assistance_from_naics3,1
BTOS,62X,,naics3,62X,HCS,Health care and social assistance,naics2_health_social_assistance_from_naics3,1
BTOS,710,,naics3,710,,,out_of_scope_six_sector_from_naics3,0
BTOS,711,,naics3,711,,,out_of_scope_six_sector_from_naics3,0
BTOS,712,,naics3,712,,,out_of_scope_six_sector_from_naics3,0
BTOS,713,,naics3,713,,,out_of_scope_six_sector_from_naics3,0
BTOS,71X,,naics3,71X,,,out_of_scope_six_sector_from_naics3,0
BTOS,720,,naics3,720,,,out_of_scope_six_sector_from_naics3,0
BTOS,721,,naics3,721,,,out_of_scope_six_sector_from_naics3,0
BTOS,722,,naics3,722,,,out_of_scope_six_sector_from_naics3,0
BTOS,72X,,naics3,72X,,,out_of_scope_six_sector_from_naics3,0
BTOS,810,,naics3,810,,,out_of_scope_six_sector_from_naics3,0
BTOS,811,,naics3,811,,,out_of_scope_six_sector_from_naics3,0
BTOS,812,,naics3,812,,,out_of_scope_six_sector_from_naics3,0
BTOS,81X,,naics3,81X,,,out_of_scope_six_sector_from_naics3,0
BTOS,XXX,,naics3,XXX,,,out_of_scope_six_sector_from_naics3,0
JOLTS,000000,Total nonfarm,jolts_industry,,,,jolts_aggregate_outside_frozen_six,0
JOLTS,100000,Total private,jolts_industry,,,,jolts_aggregate_outside_frozen_six,0
JOLTS,110099,Mining and logging,jolts_industry,,,,jolts_aggregate_outside_frozen_six,0
JOLTS,230000,Construction,jolts_industry,,,,jolts_aggregate_outside_frozen_six,0
JOLTS,300000,Manufacturing,jolts_industry,,MFG,Manufacturing,jolts_manufacturing_family,1
JOLTS,320000,Durable goods manufacturing,jolts_industry,,MFG,Manufacturing,jolts_manufacturing_family,1
JOLTS,340000,Nondurable goods manufacturing,jolts_industry,,MFG,Manufacturing,jolts_manufacturing_family,1
JOLTS,400000,"Trade, transportation, and utilities",jolts_industry,,,,jolts_aggregate_outside_frozen_six,0
JOLTS,420000,Wholesale trade,jolts_industry,,,,jolts_aggregate_outside_frozen_six,0
JOLTS,440000,Retail trade,jolts_industry,,RET,Retail trade,jolts_retail_trade,1
JOLTS,480099,"Transportation, warehousing, and utilities",jolts_industry,,,,jolts_aggregate_outside_frozen_six,0
JOLTS,510000,Information,jolts_industry,,INF,Information,jolts_information,1
JOLTS,510099,Financial activities,jolts_industry,,FAS,Financial activities,jolts_financial_activities,1
JOLTS,520000,Finance and insurance,jolts_industry,,FAS,Financial activities,jolts_finance_or_real_estate,1
JOLTS,530000,Real estate and rental and leasing,jolts_industry,,FAS,Financial activities,jolts_finance_or_real_estate,1
JOLTS,540099,Professional and business services,jolts_industry,,PBS,Professional and business services,jolts_professional_business_services,1
JOLTS,600000,Private education and health services,jolts_industry,,,,jolts_aggregate_outside_frozen_six,0
JOLTS,610000,Private educational services,jolts_industry,,PBS,Professional and business services,jolts_private_educational_services,1
JOLTS,620000,Health care and social assistance,jolts_industry,,HCS,Health care and social assistance,jolts_health_care_social_assistance,1
JOLTS,700000,Leisure and hospitality,jolts_industry,,,,jolts_aggregate_outside_frozen_six,0
JOLTS,710000,"Arts, entertainment, and recreation",jolts_industry,,,,jolts_aggregate_outside_frozen_six,0
JOLTS,720000,Accommodation and food services,jolts_industry,,,,jolts_aggregate_outside_frozen_six,0
JOLTS,810000,Other services,jolts_industry,,,,jolts_aggregate_outside_frozen_six,0
JOLTS,900000,Government,jolts_industry,,,,jolts_aggregate_outside_frozen_six,0
JOLTS,910000,Federal,jolts_industry,,,,jolts_aggregate_outside_frozen_six,0
JOLTS,920000,State and local,jolts_industry,,,,jolts_aggregate_outside_frozen_six,0
JOLTS,923000,State and local government education,jolts_industry,,,,jolts_aggregate_outside_frozen_six,0
JOLTS,929000,"State and local government, excluding education",jolts_industry,,,,jolts_aggregate_outside_frozen_six,0
CES,00,Total nonfarm,ces_supersector,,,,ces_supersector_aggregate_outside_frozen_six,0
CES,05,Total private,ces_supersector,,,,ces_supersector_aggregate_outside_frozen_six,0
CES,06,Goods-producing,ces_supersector,,,,ces_supersector_aggregate_outside_frozen_six,0
CES,07,Service-providing,ces_supersector,,,,ces_supersector_aggregate_outside_frozen_six,0
CES,08,Private service-providing,ces_supersector,,,,ces_supersector_aggregate_outside_frozen_six,0
CES,10,Mining and logging,ces_supersector,,,,ces_supersector_aggregate_outside_frozen_six,0
CES,20,Construction,ces_supersector,,,,ces_supersector_aggregate_outside_frozen_six,0
